sensor_id,latitude,longitude,PM10,rain_3h,is_rain,wind_deg,wind_speed,humidity,is_newYear,season,is_rushHour,PM10_average,temp,city,country
1181,52.047,8.532,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4054,47.956,9.223,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4707,52.514,13.387,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2702,48.673,9.451,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5126,53.113,8.896,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
823,49.342,8.146,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2149,51.324,6.967,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1940,48.008,7.863,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
704,48.694,9.119,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3901,49.908,9.157,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
235,48.182,10.976,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1583,48.853,8.981,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1582,51.093,13.717,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5309,53.596,11.446,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3771,48.173,12.823,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4736,53.567,9.905,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2566,48.351,8.974,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2471,53.557,9.940,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4375,50.867,12.750,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3681,48.683,9.033,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3497,53.577,9.955,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
223,48.755,9.295,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1276,51.025,13.826,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1943,49.019,10.978,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4959,48.199,11.532,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
204,48.482,9.248,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2627,53.261,10.435,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
758,48.765,9.171,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1511,49.229,9.149,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4823,48.739,8.964,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2175,49.901,10.876,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5007,50.972,11.046,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1149,48.772,9.169,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1777,50.082,8.222,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1689,51.458,12.002,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
818,51.052,6.955,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3493,49.871,8.651,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3112,50.107,8.684,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4584,47.606,12.186,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1248,51.456,6.578,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
622,51.031,13.732,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3082,51.046,7.009,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2728,47.955,7.830,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3172,51.572,6.992,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2851,49.976,8.343,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2523,53.331,9.860,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4202,51.039,7.006,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4138,51.033,6.995,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3731,50.098,8.570,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1783,48.747,8.955,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
649,48.776,9.175,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5157,52.364,9.773,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3903,52.394,13.099,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3237,48.906,9.270,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
682,48.686,9.017,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5324,48.153,11.538,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3083,51.952,7.617,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4909,49.869,8.660,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3202,48.688,8.997,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4183,52.301,9.182,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1104,53.494,10.020,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5488,54.300,10.147,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
617,51.628,7.520,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4398,49.720,7.297,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1313,48.824,9.317,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1294,48.311,11.729,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4113,51.042,7.055,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1440,53.133,8.195,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2285,52.512,13.449,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3921,49.355,6.817,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1695,49.870,8.649,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2353,51.535,6.920,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
940,53.596,10.001,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5198,50.921,7.074,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
921,51.331,6.778,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4425,53.568,13.265,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1691,52.054,8.553,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3693,48.114,11.603,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4108,51.039,7.011,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
932,54.299,10.183,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4147,51.063,7.036,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
262,48.261,10.987,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5658,52.951,9.236,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5706,52.467,13.305,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3595,50.708,7.084,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
185,48.791,8.962,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2206,48.020,11.477,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5274,50.957,7.011,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1378,48.730,9.099,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3140,53.129,8.228,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3656,48.159,11.550,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1661,53.790,9.674,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
913,51.457,7.008,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2372,51.499,7.560,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5203,52.293,8.040,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2295,52.420,10.632,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2955,51.470,6.938,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
938,53.584,9.969,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1202,50.781,7.274,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1559,48.495,9.219,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3799,49.835,8.258,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3884,52.548,13.083,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2186,50.089,9.068,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2394,48.412,10.006,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1236,51.245,6.790,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3647,48.891,15.312,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
658,48.777,9.235,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1889,51.434,7.043,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2777,50.901,7.035,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5536,51.661,8.336,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4099,52.173,7.546,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1610,51.630,7.495,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4269,48.554,7.835,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3973,50.994,7.124,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
296,48.770,9.200,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5579,49.481,8.480,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
876,51.447,7.047,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3828,52.491,13.434,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4188,49.873,8.649,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
363,48.718,9.274,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1259,51.472,6.628,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3984,51.536,6.850,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3895,48.804,8.358,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1271,48.138,11.550,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3003,51.326,12.344,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2872,49.167,7.313,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
809,48.772,9.185,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1349,49.880,8.666,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3200,48.732,9.146,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4614,51.363,6.947,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4900,49.444,11.052,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
143,48.783,9.192,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3513,53.496,7.840,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2079,52.522,13.345,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4887,52.383,9.741,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1112,51.371,9.511,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
867,51.305,7.255,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4645,52.209,11.558,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5386,48.183,11.527,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3695,48.114,11.603,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
727,48.780,9.159,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1615,47.983,7.809,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3388,50.836,6.880,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2867,48.887,8.728,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4882,51.069,7.016,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2915,50.489,6.448,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3197,49.394,11.136,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4271,50.994,7.042,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
618,49.201,9.242,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2856,50.120,8.667,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1554,48.745,9.171,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5312,51.479,12.026,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5686,48.409,9.189,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1674,52.523,13.444,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2947,51.544,7.150,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
287,48.770,9.198,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4413,51.476,9.621,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3696,48.809,8.872,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5284,48.539,9.268,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5042,50.927,6.857,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4764,53.582,9.946,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3217,49.702,8.618,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1773,51.469,7.190,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
959,51.481,7.008,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
977,51.436,7.293,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2178,50.993,6.798,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1295,48.311,11.729,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3379,51.965,7.643,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
981,53.515,9.993,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5337,50.955,6.930,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5333,50.955,7.116,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3203,51.035,13.801,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
924,48.741,9.128,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3529,54.282,10.070,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5624,49.135,9.195,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
824,48.825,9.071,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5704,48.239,11.159,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1477,48.772,9.176,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1539,48.188,11.643,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
728,48.780,9.159,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
698,48.414,9.939,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4774,49.835,8.693,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3800,49.835,8.258,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2300,48.750,9.078,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5270,49.893,10.889,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3919,48.671,8.995,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2247,48.147,11.595,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
699,48.182,10.972,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
563,49.514,8.293,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3587,53.593,9.967,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4627,50.178,8.886,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4263,53.419,11.843,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
792,49.022,12.149,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1578,53.607,10.004,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2618,52.346,13.095,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5153,53.583,10.085,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
472,48.528,9.087,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1525,49.983,8.241,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
261,48.261,10.987,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5024,48.177,11.807,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4551,51.455,7.409,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
857,51.267,7.145,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3660,51.481,7.225,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
756,48.822,9.065,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4088,48.225,12.667,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1476,48.869,12.542,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5231,52.557,13.495,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
742,52.027,8.519,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1682,53.596,10.059,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4691,48.274,8.920,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5762,53.283,9.508,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2659,53.303,10.407,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1065,51.509,7.216,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1380,48.343,10.096,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2897,49.728,9.228,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4186,52.307,10.484,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3694,48.114,11.603,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4325,49.826,10.880,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2976,51.500,7.440,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5616,50.655,7.568,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
666,48.738,9.126,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
705,48.691,9.017,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1174,48.418,10.073,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2839,48.510,9.061,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4447,50.830,6.122,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4716,48.669,8.997,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4722,49.135,9.219,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5670,51.197,6.410,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5277,51.194,6.614,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2789,50.648,7.183,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
950,48.757,9.256,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
746,50.841,13.081,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4768,47.986,7.888,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4737,53.567,9.905,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2685,48.446,9.156,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3663,51.042,7.065,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3672,49.341,8.754,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4870,53.595,9.946,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2943,51.447,7.186,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2220,51.501,7.415,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4763,50.739,7.123,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1509,48.688,9.427,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1939,48.008,7.863,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
660,48.647,9.445,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4350,51.228,6.826,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4920,54.328,10.216,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1119,48.785,9.178,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
255,48.397,9.990,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3905,48.684,9.013,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
1453,47.739,7.998,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
153,48.722,9.209,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3150,47.737,8.975,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2604,50.298,8.520,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5476,50.001,9.195,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5199,47.869,11.893,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
826,48.132,11.608,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4323,51.018,6.994,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5023,47.990,7.865,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4074,53.522,9.806,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4602,48.553,9.370,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4684,50.996,11.026,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
3940,48.313,9.244,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
5127,48.769,9.189,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
2745,50.598,6.897,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4942,50.585,6.772,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
585,48.769,9.185,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
430,48.765,9.172,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
4939,49.326,7.214,2.062325581395349,,,15.0048,7.27,,,4,,1.2,283.76,Tawarano,DE
