sensor_id,latitude,longitude,PM10,rain_3h,is_rain,wind_deg,wind_speed,humidity,is_newYear,season,is_rushHour,PM10_average,temp,city,country
1698,53.612,9.906,2.062325581395349,0.0,1.0,79.5021,4.48,76.0,0.0,4.0,0.0,1.2,290.06,Eidelstedt,DE
4716,48.669,8.997,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,292.36,Boblingen,DE
356,48.111,11.581,5.021818181818182,0.0,1.0,73.0021,2.03,68.0,0.0,4.0,0.0,1.2,290.26,Altstadt,DE
5621,50.865,12.185,4.6160000000000005,1.8,1.0,92.0021,1.18,99.0,0.0,4.0,0.0,1.2,286.61,Ronneburg,DE
4525,52.208,8.805,5.021818181818182,0.03,1.0,76.5021,2.98,82.0,0.0,4.0,0.0,1.2,289.83,Bad Oeynhausen,DE
4577,47.354,8.528,7.822736842105264,0.0,1.0,67.0021,1.43,75.0,0.0,4.0,0.0,1.2,292.56,Zuerich (Kreis 2) / Wollishofen,DE
2856,50.12,8.667,0.8627272727272728,0.0,1.0,43.5076,1.26,86.0,0.0,4.0,1.0,1.2,288.52,Frankfurt am Main,DE
2557,53.564,9.927,4.6160000000000005,0.7525,1.0,86.0076,4.56,93.0,0.0,4.0,1.0,1.2,287.23,Altona,DE
2099,48.853,9.301,5.021818181818182,0.0,1.0,76.5076,1.71,80.0,0.0,4.0,1.0,1.2,286.61,Waldmühle,DE
223,48.755,9.295,7.822736842105264,0.0,1.0,57.5076,1.31,78.0,0.0,4.0,1.0,1.2,287.56,Rüdern,DE
609,48.8,9.216,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Berg,DE
4030,53.442,10.004,4.6160000000000005,0.7525,1.0,86.0076,4.56,93.0,0.0,4.0,1.0,1.2,287.12,Wilstorf,DE
4529,51.626,7.516,5.021818181818182,0.0,1.0,82.5076,2.31,72.0,0.0,4.0,1.0,1.2,289.14,Lunen,DE
4694,49.539,8.39,5.021818181818182,0.0,1.0,63.5021,1.98,82.0,0.0,4.0,0.0,1.2,291.93,Edigheim,DE
281,48.742,9.308,5.021818181818182,0.0,1.0,76.5076,1.71,80.0,0.0,4.0,1.0,1.2,286.61,Esslingen,DE
4388,53.584,9.818,2.062325581395349,0.0025,1.0,77.0021,4.43,77.0,0.0,4.0,0.0,1.2,290.1,Marienhöhe,DE
2475,48.695,10.159,5.021818181818182,0.0,1.0,78.0076,2.41,80.0,0.0,4.0,1.0,1.2,285.61,Landkreis Heidenheim,DE
530,48.704,9.21,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Plieningen,DE
4166,51.103,7.15,5.021818181818182,0.0,1.0,120.002,2.23,79.0,0.0,4.0,0.0,1.2,291.25,Hölverscheid,DE
978,48.737,9.104,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Büsnau,DE
1284,52.025,8.609,2.9481481481481477,0.0,1.0,80.0021,3.43,79.0,0.0,4.0,0.0,1.2,289.69,Lübrassen,DE
160,48.781,9.839,5.021818181818182,0.0,1.0,100.502,1.98,71.0,0.0,4.0,0.0,1.2,290.68,Waldstetten,DE
943,48.695,9.17,7.822736842105264,0.0,1.0,57.5076,1.31,78.0,0.0,4.0,1.0,1.2,287.56,Leinfelden-Echterdingen,DE
4399,49.72,7.297,5.021818181818182,0.0,1.0,60.0076,1.66,77.0,0.0,4.0,1.0,1.2,286.75,Idar,DE
887,51.194,7.136,5.021818181818182,0.0,1.0,101.008,1.81,79.0,0.0,4.0,1.0,1.2,288.49,Stöcken,DE
1057,51.467,7.1,5.021818181818182,0.0,1.0,75.0076,2.21,71.0,0.0,4.0,1.0,1.2,289.23,Sevinghausen,DE
1599,48.759,9.158,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Heslach,DE
486,48.734,9.34,5.021818181818182,0.0,1.0,100.502,1.98,71.0,0.0,4.0,0.0,1.2,291.8,Esslingen,DE
1343,48.486,9.234,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.02,Reutlingen,DE
4961,52.467,13.342,4.6160000000000005,0.3825,1.0,99.0021,4.08,98.0,0.0,4.0,0.0,1.2,287.69,Berlin Schoeneberg,DE
3217,49.702,8.618,5.021818181818182,0.0,1.0,63.5021,1.98,82.0,0.0,4.0,0.0,1.2,292.13,Bensheim,DE
2825,51.325,12.343,4.6160000000000005,0.06,1.0,87.0021,2.13,92.0,0.0,4.0,0.0,1.2,288.48,Plagwitz,DE
257,48.791,8.964,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,292.35,Rutesheim,DE
3778,50.076,8.659,5.021818181818182,0.0,1.0,63.5021,1.98,82.0,0.0,4.0,0.0,1.2,292.13,Niederrad,DE
1647,48.813,9.28,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Fellbach,DE
2305,51.922,8.895,5.021818181818182,0.03,1.0,76.5021,2.98,82.0,0.0,4.0,0.0,1.2,289.14,Falkenkrug,DE
4376,50.867,12.75,4.6160000000000005,1.87,1.0,181.502,1.88,100.0,0.0,4.0,0.0,1.2,286.84,Limbach-Oberfrohna,DE
254,48.773,8.847,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,292.34,Weil der Stadt,DE
951,48.757,9.256,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Hedelfingen,DE
4425,53.568,13.265,0.8627272727272728,0.4125,1.0,102.002,5.13,87.0,0.0,4.0,0.0,1.2,285.99,Neubrandenburg,DE
3976,48.811,9.179,7.822736842105264,0.0,1.0,57.5076,1.31,78.0,0.0,4.0,1.0,1.2,287.56,Stuttgart Feuerbach,DE
4870,53.595,9.946,4.6160000000000005,0.7525,1.0,86.0076,4.56,93.0,0.0,4.0,1.0,1.2,287.23,Eppendorf,DE
1699,48.057,7.809,7.822736842105264,0.0,1.0,349.508,1.41,80.0,0.0,4.0,1.0,1.2,287.06,Benzhausen,DE
3815,48.153,11.537,5.021818181818182,0.0,1.0,73.0021,2.03,68.0,0.0,4.0,0.0,1.2,290.26,Maxvorstadt,DE
4846,52.665,13.156,1.3800000000000008,0.3825,1.0,92.0021,4.63,90.0,0.0,4.0,0.0,1.2,288.17,Velten,DE
4842,52.526,13.326,4.6160000000000005,0.345,1.0,100.008,4.36,94.0,0.0,4.0,1.0,1.2,287.2,Moabit,DE
924,48.741,9.128,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Heslach,DE
3404,50.93,6.924,5.021818181818182,0.0,1.0,101.008,1.81,79.0,0.0,4.0,1.0,1.2,288.85,Lindenthal,DE
2928,51.46,7.15,5.021818181818182,0.0,1.0,75.0076,2.21,71.0,0.0,4.0,1.0,1.2,289.23,Stalleicken,DE
4570,51.443,6.996,2.9481481481481477,0.0,1.0,91.0021,3.23,72.0,0.0,4.0,0.0,1.2,291.47,Essen,DE
3830,47.745,8.961,4.6160000000000005,0.0,1.0,99.0076,1.06,90.0,0.0,4.0,1.0,1.2,285.62,Radolfzell am Bodensee,DE
1452,47.739,7.998,7.822736842105264,0.0,1.0,344.002,1.43,65.0,0.0,4.0,0.0,1.2,292.59,Todtmoos,DE
1994,49.907,10.907,0.8627272727272728,0.0,1.0,89.5021,1.98,86.0,0.0,4.0,0.0,1.2,290.31,Kramersfeld,DE
3387,50.836,6.88,5.021818181818182,0.0,1.0,104.002,2.38,76.0,0.0,4.0,0.0,1.2,292.17,Bruhl,DE
4522,48.464,11.925,5.021818181818182,0.0,1.0,78.0021,2.13,68.0,0.0,4.0,0.0,1.2,290.95,Moosburg,DE
1998,48.778,9.131,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Botnang,DE
1155,48.415,9.118,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,290.94,Gönningen,DE
3520,50.799,6.073,5.021818181818182,0.0,1.0,82.5021,2.23,75.0,0.0,4.0,0.0,1.2,292.64,Hörn,DE
1812,47.814,11.133,5.021818181818182,0.0,1.0,73.0021,2.03,68.0,0.0,4.0,0.0,1.2,290.15,Polling,DE
995,48.725,8.964,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,292.39,Magstadt,DE
4237,49.803,9.943,5.021818181818182,0.0,1.0,84.5021,2.13,85.0,0.0,4.0,0.0,1.2,290.22,Wuerzburg,DE
4960,48.199,11.532,5.021818181818182,0.005,1.0,82.0076,2.11,79.0,0.0,4.0,1.0,1.2,285.68,Kolonie Lerchenau,DE
5414,51.512,7.505,2.9481481481481477,0.0,1.0,91.0021,3.23,72.0,0.0,4.0,0.0,1.2,291.31,Körne,DE
1573,53.565,9.965,4.6160000000000005,0.7525,1.0,86.0076,4.56,93.0,0.0,4.0,1.0,1.2,287.23,St. Pauli,DE
5749,49.204,8.648,5.021818181818182,0.0,1.0,19.0076,2.06,73.0,0.0,4.0,1.0,1.2,287.77,Mingolsheim,DE
5643,54.114,12.058,2.062325581395349,0.125,1.0,101.508,5.11,81.0,0.0,4.0,1.0,1.2,287.12,Schmarl,DE
908,51.192,6.787,5.021818181818182,0.0,1.0,94.5076,2.06,76.0,0.0,4.0,1.0,1.2,288.86,Itter,DE
2060,51.0,10.0,4.6160000000000005,0.1075,1.0,72.5076,1.41,94.0,0.0,4.0,1.0,1.2,286.13,Richelsdorf,DE
3788,53.046,8.277,4.6160000000000005,0.17,1.0,80.5076,2.16,94.0,0.0,4.0,1.0,1.2,287.32,Sandkrug,DE
847,48.954,9.474,5.021818181818182,0.0,1.0,101.002,1.93,64.0,0.0,4.0,0.0,1.2,291.09,Unterweissach,DE
2929,51.46,7.15,2.9481481481481477,0.0,1.0,91.0021,3.23,72.0,0.0,4.0,0.0,1.2,291.51,Stalleicken,DE
2700,48.795,9.204,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Berg,DE
3407,50.241,8.406,5.021818181818182,0.0,1.0,83.0021,1.88,82.0,0.0,4.0,0.0,1.2,290.1,Oberreifenberg,DE
232,48.804,9.233,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Berg,DE
4900,49.444,11.052,5.021818181818182,0.0,1.0,107.002,1.98,71.0,0.0,4.0,0.0,1.2,289.74,Nuremberg,DE
4011,48.682,9.024,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,292.36,Boblingen,DE
2062,51.326,12.335,4.6160000000000005,0.06,1.0,87.0021,2.13,92.0,0.0,4.0,0.0,1.2,288.48,Plagwitz,DE
179,48.787,9.011,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,292.36,Leonberg,DE
2206,48.02,11.477,5.021818181818182,0.0,1.0,73.0021,2.03,68.0,0.0,4.0,0.0,1.2,290.14,Baierbrunn,DE
1518,53.12,8.1,4.6160000000000005,0.225,1.0,72.5021,3.28,88.0,0.0,4.0,0.0,1.2,289.7,Friedrichsfehn,DE
3160,51.578,7.109,5.021818181818182,0.0,1.0,75.0076,2.21,71.0,0.0,4.0,1.0,1.2,289.38,Herten,DE
3833,51.454,7.036,5.021818181818182,0.0,1.0,75.0076,2.21,71.0,0.0,4.0,1.0,1.2,289.23,Essen,DE
2599,48.81,8.954,7.822736842105264,0.0,1.0,57.5076,1.31,78.0,0.0,4.0,1.0,1.2,287.88,Rutesheim,DE
3450,48.301,11.628,5.021818181818182,0.0,1.0,56.0076,2.46,81.0,0.0,4.0,1.0,1.2,285.09,Eching,DE
1839,48.943,9.101,5.021818181818182,0.0,1.0,50.5076,1.66,74.0,0.0,4.0,1.0,1.2,286.77,Bietigheim,DE
5336,48.068,7.884,7.822736842105264,0.0,1.0,349.508,1.41,80.0,0.0,4.0,1.0,1.2,287.07,Denzlingen,DE
4767,53.576,9.745,2.062325581395349,0.0725,1.0,75.5076,4.21,77.0,0.0,4.0,1.0,1.2,288.11,Rissen,DE
2196,52.017,8.539,2.9481481481481477,0.0,1.0,80.0021,3.43,79.0,0.0,4.0,0.0,1.2,289.68,Kreisfreie Stadt Bielefeld,DE
1213,50.52,12.132,5.021818181818182,0.035,1.0,114.502,1.88,85.0,0.0,4.0,0.0,1.2,286.49,Zwoschwitz,DE
3210,48.79,9.363,5.021818181818182,0.0,1.0,100.502,1.98,71.0,0.0,4.0,0.0,1.2,291.8,Weinstadt-Endersbach,DE
1553,48.745,9.171,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Degerloch,DE
2649,52.402,9.692,4.6160000000000005,0.1575,1.0,75.0021,2.68,93.0,0.0,4.0,0.0,1.2,289.09,Limmer,DE
4510,49.48,10.995,5.021818181818182,0.0,1.0,107.002,1.98,71.0,0.0,4.0,0.0,1.2,290.02,Furth,DE
5403,51.054,6.948,5.021818181818182,0.0,1.0,120.002,2.23,79.0,0.0,4.0,0.0,1.2,291.48,Voigtslach,DE
3936,48.143,11.491,5.021818181818182,0.0,1.0,73.0021,2.03,68.0,0.0,4.0,0.0,1.2,290.47,Nymphenburg,DE
4867,48.085,10.862,5.021818181818182,0.0,1.0,68.5021,2.28,70.0,0.0,4.0,0.0,1.2,289.83,Kaufering,DE
1432,48.19,11.367,5.021818181818182,0.0,1.0,73.0021,2.03,68.0,0.0,4.0,0.0,1.2,290.47,Gröbenzell,DE
4581,53.582,10.054,4.6160000000000005,0.7525,1.0,86.0076,4.56,93.0,0.0,4.0,1.0,1.2,287.43,Eilbek,DE
1615,47.983,7.809,7.822736842105264,0.0,1.0,349.508,1.41,80.0,0.0,4.0,1.0,1.2,287.05,Merzhausen,DE
2008,48.835,9.221,7.822736842105264,0.0,1.0,57.5076,1.31,78.0,0.0,4.0,1.0,1.2,287.56,Stuttgart Muehlhausen,DE
4133,51.037,7.007,5.021818181818182,0.0,1.0,101.008,1.81,79.0,0.0,4.0,1.0,1.2,288.67,Leverkusen,DE
2626,53.261,10.435,4.6160000000000005,0.7525,1.0,86.0076,4.56,93.0,0.0,4.0,1.0,1.2,287.12,Adendorf,DE
4509,48.815,9.23,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Steinhaldenfeld,DE
1983,52.402,9.692,4.6160000000000005,0.1575,1.0,75.0021,2.68,93.0,0.0,4.0,0.0,1.2,289.09,Limmer,DE
2558,53.488,10.006,2.062325581395349,0.0,1.0,79.5021,4.48,76.0,0.0,4.0,0.0,1.2,289.86,Neuland,DE
2765,52.623,13.679,4.6160000000000005,0.34,1.0,100.502,4.58,94.0,0.0,4.0,0.0,1.2,289.19,Werneuchen,DE
5260,48.992,12.129,5.021818181818182,0.0,1.0,119.502,1.98,75.0,0.0,4.0,0.0,1.2,290.29,Höfling,DE
1048,51.443,7.197,2.9481481481481477,0.0,1.0,91.0021,3.23,72.0,0.0,4.0,0.0,1.2,291.52,Baak,DE
1330,52.422,10.749,4.6160000000000005,0.04,1.0,82.5021,3.13,95.0,0.0,4.0,0.0,1.2,288.76,Sandkamp,DE
2555,53.558,10.062,2.062325581395349,0.0,1.0,79.5021,4.48,76.0,0.0,4.0,0.0,1.2,290.07,Eilbek,DE
1218,51.495,6.67,5.021818181818182,0.0,1.0,84.5021,3.08,74.0,0.0,4.0,0.0,1.2,291.93,Beeckerwerth,DE
1743,50.885,6.891,5.021818181818182,0.0,1.0,104.002,2.38,76.0,0.0,4.0,0.0,1.2,292.17,Hurth,DE
1090,48.705,9.121,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Europe,DE
3424,50.107,8.584,0.8627272727272728,0.0,1.0,43.5076,1.26,86.0,0.0,4.0,1.0,1.2,288.52,Nied,DE
4430,48.139,11.488,5.021818181818182,0.0,1.0,73.0021,2.03,68.0,0.0,4.0,0.0,1.2,290.47,Nymphenburg,DE
2409,48.096,7.96,7.822736842105264,0.0,1.0,349.508,1.41,80.0,0.0,4.0,1.0,1.2,287.07,Kollnau,DE
3653,54.326,10.116,1.3800000000000008,0.0175,1.0,88.0076,9.56,100.0,0.0,4.0,1.0,1.2,288.65,Kiel,DE
4891,49.48,10.995,5.021818181818182,0.0,1.0,89.5076,2.01,78.0,0.0,4.0,1.0,1.2,285.37,Furth,DE
1459,47.877,7.655,7.822736842105264,0.0,1.0,349.508,1.41,80.0,0.0,4.0,1.0,1.2,286.84,Heitersheim,DE
5319,49.8,9.99,4.6160000000000005,0.0,1.0,48.0076,2.11,88.0,0.0,4.0,1.0,1.2,286.0,Rottendorf,DE
2702,48.673,9.451,5.021818181818182,0.0,1.0,76.5076,1.71,80.0,0.0,4.0,1.0,1.2,285.87,Notzingen,DE
261,48.261,10.987,5.021818181818182,0.0,1.0,64.5076,2.56,70.0,0.0,4.0,1.0,1.2,285.71,Mering,DE
1645,48.744,9.154,7.822736842105264,0.0,1.0,57.5076,1.31,78.0,0.0,4.0,1.0,1.2,287.56,Sonnenberg,DE
1526,49.983,8.241,5.021818181818182,0.0,1.0,63.5021,1.98,82.0,0.0,4.0,0.0,1.2,291.3,Mainz,DE
4482,49.118,10.763,5.021818181818182,0.0,1.0,107.002,1.98,71.0,0.0,4.0,0.0,1.2,290.58,Gunzenhausen,DE
1485,48.769,9.273,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Rüdern,DE
4614,51.363,6.947,2.9481481481481477,0.0,1.0,91.0021,3.23,72.0,0.0,4.0,0.0,1.2,291.58,Kettwig,DE
769,48.697,9.116,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Europe,DE
3933,50.061,8.524,5.021818181818182,0.0,1.0,63.5021,1.98,82.0,0.0,4.0,0.0,1.2,292.13,Kelsterbach,DE
2487,49.145,8.212,5.021818181818182,0.0,1.0,65.5021,2.13,72.0,0.0,4.0,0.0,1.2,292.41,Herxheimweyher,DE
4200,50.398,8.813,0.8627272727272728,0.0,1.0,93.0021,1.88,86.0,0.0,4.0,0.0,1.2,290.28,Wolfersheim,DE
5200,47.869,11.893,5.021818181818182,0.0,1.0,77.0021,1.78,64.0,0.0,4.0,0.0,1.2,289.46,Schöffleiten,DE
774,48.81,9.15,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Stuttgart Feuerbach,DE
4572,51.334,6.339,5.021818181818182,0.0,1.0,75.0076,2.21,70.0,0.0,4.0,1.0,1.2,290.02,Grefrath,DE
4454,49.492,8.462,5.021818181818182,0.0,1.0,19.0076,2.06,73.0,0.0,4.0,1.0,1.2,287.31,Mannheim,DE
5789,49.958,8.199,5.021818181818182,0.0,1.0,24.5076,1.96,85.0,0.0,4.0,1.0,1.2,286.94,Mainz-Drais,DE
4600,47.599,7.652,7.822736842105264,0.445,1.0,25.5021,0.63,70.0,0.0,4.0,0.0,1.2,292.61,Tüllingen,DE
1735,53.672,10.25,4.6160000000000005,0.7525,1.0,86.0076,4.56,93.0,0.0,4.0,1.0,1.2,287.63,Ahrensburg,DE
3593,49.265,6.862,5.021818181818182,0.0,1.0,52.5076,2.01,77.0,0.0,4.0,1.0,1.2,286.88,Volklingen,DE
2269,48.489,9.211,7.822736842105264,0.0,1.0,57.5076,1.31,78.0,0.0,4.0,1.0,1.2,286.82,Reutlingen,DE
1990,53.582,11.41,4.6160000000000005,1.2925,1.0,103.508,4.26,94.0,0.0,4.0,1.0,1.2,285.49,Pampow,DE
1704,48.78,9.216,7.822736842105264,0.0,1.0,57.5076,1.31,78.0,0.0,4.0,1.0,1.2,287.56,Stuttgart-Ost,DE
2529,52.5,13.334,1.3800000000000008,0.3825,1.0,92.0021,4.63,90.0,0.0,4.0,0.0,1.2,288.17,Charlottenburg,DE
3847,48.719,9.166,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Sonnenberg,DE
961,53.076,8.811,4.6160000000000005,0.5925,1.0,74.5021,3.23,99.0,0.0,4.0,0.0,1.2,289.09,Bremen,DE
420,49.041,9.136,5.021818181818182,0.0,1.0,87.0021,1.93,65.0,0.0,4.0,0.0,1.2,292.23,Kirchheim am Neckar,DE
5758,48.788,9.197,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Berg,DE
1236,51.245,6.79,5.021818181818182,0.0,1.0,104.002,2.38,76.0,0.0,4.0,0.0,1.2,291.81,Derendorf,DE
1071,53.463,9.972,2.062325581395349,0.0,1.0,79.5021,4.48,76.0,0.0,4.0,0.0,1.2,289.86,Harburg,DE
2810,52.439,13.505,4.6160000000000005,0.9375,1.0,112.002,3.93,98.0,0.0,4.0,0.0,1.2,288.22,Niederschoneweide,DE
4323,51.018,6.994,5.021818181818182,0.0,1.0,120.002,2.23,79.0,0.0,4.0,0.0,1.2,291.76,Manfort,DE
4111,51.065,7.039,5.021818181818182,0.0,1.0,101.008,1.81,79.0,0.0,4.0,1.0,1.2,288.49,Lützenkirchen,DE
3278,50.94,6.888,5.021818181818182,0.0,1.0,94.5076,2.06,76.0,0.0,4.0,1.0,1.2,289.09,Braunsfeld,DE
4710,53.578,9.952,4.6160000000000005,0.7525,1.0,86.0076,4.56,93.0,0.0,4.0,1.0,1.2,287.23,Eppendorf,DE
172,48.827,9.126,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,"Korntal-Münchingen, Stadt",DE
1613,48.825,9.346,5.021818181818182,0.0,1.0,76.5076,1.71,80.0,0.0,4.0,1.0,1.2,286.61,Korb,DE
616,51.628,7.52,5.021818181818182,0.0,1.0,93.5021,2.98,77.0,0.0,4.0,0.0,1.2,290.79,Lunen,DE
969,48.783,9.127,7.822736842105264,0.0,1.0,57.5076,1.31,78.0,0.0,4.0,1.0,1.2,287.56,Botnang,DE
4519,49.225,8.107,5.021818181818182,0.0,1.0,65.5021,2.13,72.0,0.0,4.0,0.0,1.2,292.43,Nußdorf,DE
3069,51.729,8.796,5.021818181818182,0.0,1.0,93.0021,2.68,81.0,0.0,4.0,0.0,1.2,288.73,Dörnerholz,DE
5625,49.135,9.195,5.021818181818182,0.0,1.0,87.0021,1.93,65.0,0.0,4.0,0.0,1.2,291.7,Heilbronn,DE
562,49.514,8.293,5.021818181818182,0.0,1.0,63.5021,1.98,82.0,0.0,4.0,0.0,1.2,291.93,Lambsheim,DE
5679,52.559,13.565,4.6160000000000005,0.34,1.0,100.502,4.58,94.0,0.0,4.0,0.0,1.2,289.19,Marzahn,DE
3598,52.015,8.714,5.021818181818182,0.03,1.0,76.5021,2.98,82.0,0.0,4.0,0.0,1.2,289.58,Leopoldshöhe,DE
491,48.5,9.172,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,290.93,Gmindersdorf,DE
4642,48.709,9.622,5.021818181818182,0.0,1.0,100.502,1.98,71.0,0.0,4.0,0.0,1.2,290.94,Wangen,DE
2025,52.022,8.531,2.9481481481481477,0.0575,1.0,68.5076,3.51,82.0,0.0,4.0,1.0,1.2,287.27,Sudbrack,DE
2538,49.76,9.664,0.8627272727272728,0.0,1.0,60.5076,2.11,86.0,0.0,4.0,1.0,1.2,285.75,Wüstenzell,DE
3714,49.988,8.674,5.021818181818182,0.0,1.0,63.5021,1.98,82.0,0.0,4.0,0.0,1.2,292.13,Langen,DE
3206,53.601,11.418,4.6160000000000005,1.2925,1.0,103.508,4.26,94.0,0.0,4.0,1.0,1.2,285.49,Feldstadt,DE
2602,47.967,7.959,7.822736842105264,0.0,1.0,349.508,1.41,80.0,0.0,4.0,1.0,1.2,286.83,Landkreis Breisgau-Hochschwarzwald,DE
698,48.414,9.939,5.021818181818182,0.0,1.0,78.0076,2.41,80.0,0.0,4.0,1.0,1.2,285.62,Herrlingen,DE
669,48.758,9.302,5.021818181818182,0.0,1.0,76.5076,1.71,80.0,0.0,4.0,1.0,1.2,286.61,Sulzgries,DE
1690,51.458,12.002,4.6160000000000005,0.04,1.0,59.0021,2.53,94.0,0.0,4.0,0.0,1.2,288.21,Zwintschöna,DE
4147,51.063,7.036,5.021818181818182,0.0,1.0,120.002,2.23,79.0,0.0,4.0,0.0,1.2,291.25,Lützenkirchen,DE
188,48.778,9.16,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Stadtkreis Stuttgart,DE
3983,51.536,6.85,5.021818181818182,0.0,1.0,84.5021,3.08,74.0,0.0,4.0,0.0,1.2,291.97,Bottrop,DE
1099,48.397,10.01,5.021818181818182,0.0,1.0,92.5021,2.13,77.0,0.0,4.0,0.0,1.2,290.41,Neu-Ulm,DE
2177,50.993,6.798,5.021818181818182,0.0,1.0,104.002,2.38,76.0,0.0,4.0,0.0,1.2,292.17,Pulheim,DE
107,48.531,9.2,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.0,Sickenhausen,DE
3548,49.401,11.092,5.021818181818182,0.0,1.0,107.002,1.98,71.0,0.0,4.0,0.0,1.2,289.74,Worzeldorf,DE
718,50.299,8.265,5.021818181818182,0.0,1.0,83.0021,1.88,82.0,0.0,4.0,0.0,1.2,290.15,Bad Camberg,DE
339,49.309,8.641,5.021818181818182,0.0,1.0,65.5021,2.13,72.0,0.0,4.0,0.0,1.2,292.45,Walldorf,DE
688,51.352,12.429,4.6160000000000005,0.06,1.0,87.0021,2.13,92.0,0.0,4.0,0.0,1.2,288.28,Paunsdorf,DE
4483,49.118,10.763,5.021818181818182,0.0,1.0,89.5076,2.01,78.0,0.0,4.0,1.0,1.2,285.8,Gunzenhausen,DE
1306,48.697,9.114,5.021818181818182,0.0,1.0,103.002,1.88,72.0,0.0,4.0,0.0,1.2,291.9,Europe,DE
3596,50.708,7.084,5.021818181818182,0.0,1.0,120.002,2.23,79.0,0.0,4.0,0.0,1.2,290.41,Ückesdorf,DE
3686,50.965,6.937,5.021818181818182,0.0,1.0,101.008,1.81,79.0,0.0,4.0,1.0,1.2,288.98,Nippes,DE
1874,51.596,6.933,5.021818181818182,0.0,1.0,75.0076,2.21,71.0,0.0,4.0,1.0,1.2,289.22,Gladbeck,DE
1270,48.138,11.55,5.021818181818182,0.005,1.0,82.0076,2.11,79.0,0.0,4.0,1.0,1.2,285.68,Maxvorstadt,DE
5692,51.025,13.827,4.6160000000000005,0.035,1.0,151.002,1.93,93.0,0.0,4.0,0.0,1.2,288.26,Niederpoyritz,DE
1687,48.809,9.37,5.021818181818182,0.0,1.0,100.502,1.98,71.0,0.0,4.0,0.0,1.2,291.8,Weinstadt-Endersbach,DE
2643,52.39,10.536,4.6160000000000005,0.04,1.0,82.5021,3.13,95.0,0.0,4.0,0.0,1.2,289.24,Meine,DE
2942,51.447,7.186,2.9481481481481477,0.0,1.0,91.0021,3.23,72.0,0.0,4.0,0.0,1.2,291.51,Stalleicken,DE
4511,49.48,10.995,5.021818181818182,0.0,1.0,107.002,1.98,71.0,0.0,4.0,0.0,1.2,290.02,Furth,DE
5393,52.397,10.064,4.6160000000000005,0.07,1.0,79.5021,2.98,94.0,0.0,4.0,0.0,1.2,289.07,Arpke,DE
3308,48.897,9.182,5.021818181818182,0.0,1.0,87.0021,1.93,65.0,0.0,4.0,0.0,1.2,292.23,Ludwigsburg,DE
907,51.268,7.141,5.021818181818182,0.0,1.0,120.002,2.23,79.0,0.0,4.0,0.0,1.2,291.25,Elberfeld,DE
